topic_name|text_seg|count
WUQUB_KAME|vvcub came| 155
WUQUB_KAME|vvcub came| 289
WUQUB_KAME|vvcub came| 864
WUQUB_KAME|vvcub came| 869
WUQUB_KAME|vvcubcame| 281
WUQUB_KAME|vvcubcame| 891
WUQUB_KAME|vvcubcame| 901
XBALAMKE|hun ahpu| 1220
XBALAMKE|xbalan que| 211
XBALAMKE|xbalan que| 1233
XBALAMKE|xbalanque| 152
XBALAMKE|xbalanque| 170
XBALAMKE|xbalanque| 184
XBALAMKE|xbalanque| 186
XBALAMKE|xbalanque| 197
XBALAMKE|xbalanque| 205
XBALAMKE|xbalanque| 209
XBALAMKE|xbalanque| 217
XBALAMKE|xbalanque| 221
XBALAMKE|xbalanque| 223
XBALAMKE|xbalanque| 229
XBALAMKE|xbalanque| 231
XBALAMKE|xbalanque| 235
XBALAMKE|xbalanque| 239
XBALAMKE|xbalanque| 241
XBALAMKE|xbalanque| 243
XBALAMKE|xbalanque| 245
XBALAMKE|xbalanque| 250
XBALAMKE|xbalanque| 252
XBALAMKE|xbalanque| 262
XBALAMKE|xbalanque| 325
XBALAMKE|xbalanque| 326
XBALAMKE|xbalanque| 330
XBALAMKE|xbalanque| 333
XBALAMKE|xbalanque| 336
XBALAMKE|xbalanque| 340
XBALAMKE|xbalanque| 342
XBALAMKE|xbalanque| 348
XBALAMKE|xbalanque| 886
XBALAMKE|xbalanque| 919
XBALAMKE|xbalanque| 963
XBALAMKE|xbalanque| 976
XBALAMKE|xbalanque| 985
XBALAMKE|xbalanque| 989
XBALAMKE|xbalanque| 992
XBALAMKE|xbalanque| 1013
XBALAMKE|xbalanque| 1027
XBALAMKE|xbalanque| 1037
XBALAMKE|xbalanque| 1043
XBALAMKE|xbalanque| 1057
XBALAMKE|xbalanque| 1070
XBALAMKE|xbalanque| 1075
XBALAMKE|xbalanque| 1083
XBALAMKE|xbalanque| 1086
XBALAMKE|xbalanque| 1094
XBALAMKE|xbalanque| 1099
XBALAMKE|xbalanque| 1163
XBALAMKE|xbalanque| 1232
XBALAMKE|xbalanque| 1236
XBALAMKE|xbalanque| 1238
XBALAMKE|xbalanque| 1240
XBALAMKE|xbalanque| 1242
XBALAMKE|xbalanque| 1244
XBALAMKE|xbalanque| 1246
XBALAMKE|xbalanq’que| 1019
XBALAMKE|xbalanq’que| 1139
XBALAMKE|xbalaque| 958
XBALAMKE|xuquixbih| 320
XBALANKE|xbalanque| 105
XBALANKE|xbalanque| 830
XELAJUJ|quezaltenango| 1510
XELAJUJ|xelahu| 592
XE_BALAX|Xebalax| 604
XE_BALAX|xebalax| 1522
XE_KAMAQ|xecamac| 605
XE_KAMAQ|xecamac| 1523
XIBALBA|al ínfíerno| 1164
XIBALBA|al ínfíerno| 1165
XIBALBA|chi quihila| 299
XIBALBA|el infierno| 865
XIBALBA|el infíerno| 910
XIBALBA|el ífierno| 851
XIBALBA|el ínfíerno| 861
XIBALBA|el ínfíerno| 862
XIBALBA|el ínfíerno| 924
XIBALBA|el ínfíerno| 1125
XIBALBA|el ínfíerno| 1135
XIBALBA|el ínfíerno| 1166
XIBALBA|el ínfíerno| 1167
XIBALBA|xeqhaxba| 303
XIBALBA|xibal ba| 131
XIBALBA|xibalba| 120
XIBALBA|xibalba| 132
XIBALBA|xibalba| 135
XIBALBA|xibalba| 161
XIBALBA|xibalba| 162
XIBALBA|xibalba| 171
XIBALBA|xibalba| 193
XIBALBA|xibalba| 248
XIBALBA|xibalba| 253
XIBALBA|xibalba| 256
XIBALBA|xibalba| 257
XIBALBA|xibalba| 258
XIBALBA|xibalba| 259
XIBALBA|xibalba| 260
XIBALBA|xibalba| 279
XIBALBA|xibalba| 329
XIBALBA|xibalba| 331
XIBALBA|xibalba| 335
XIBALBA|xibalba| 337
XIBALBA|xibalba| 338
XIBALBA|xibalba| 343
XIBALBA|xibalba| 344
XIBALBA|xibalba| 346
XIBALBA|xibalba| 347
XIBALBA|xibalba| 579
XIBALBA|ífíernoinfierno| 1090
XIBALBA|ín fíerno| 1118
XIBALBA|ínfíerno| 1127
XIBALBA|ínfíerno| 1497
XIXBAQIYALO|Me.| 1055
XIXBAQIYALO|Me.| 1061
XIXBAQIYALO|su madre| 1064
XPIYAKOK|abuelo| 735
XPIYAKOK|abuelo nuestro| 801
XPIYAKOK|cubridores| 739
XPIYAKOK|dos vezes abuelo| 741
XPIYAKOK|mamom| 80
XPIYAKOK|xpiyacoc| 15
XPIYAKOK|xpiyacoc| 67
XPIYAKOK|xpiyacoc| 71
XPIYAKOK|xpiyacoc| 75
XPIYAKOK|xpiyacoc| 81
XPIYAKOK|xpiyacoc| 87
XPIYAKOK|xpiyacoc| 736
XPIYAKOK|xpíya coc| 790
XPIYAKOK|xpíyacoc| 794
XPIYAKOK|xpíyacoc| 796
XPIYAKOK|xpíyacoc| 802
XPIYAKOK|xpíyacoc| 809
XULU|xulupacam| 345
XULU|xuluppacam| 1245
YAKI_TEPEW|Tepeu iaqui| 667
YAKI_TEPEW|Tepeu yaquí| 1585
YAKI_TEPEW|ruqyaqui tepeu| 369
YAKI_TEPEW|ya quí tepeu| 1265
YAKI_TEPEW|yaqui| 384
YAKI_TEPEW|yaqui| 388
YAKI_TEPEW|yaquí| 1279
YAKI_TEPEW|yaquí| 1281
YAKI_TEPEW|yaquí| 1285
YAKOLATAM|Yacolatam| 694
YAKOLATAM|Yacolatam| 1613
YAKOLATAM_UTZAM_POP_SAQLATOL|yacolatam, vtzam pop zaclatol| 570
YAKOLATAM_UTZAM_POP_SAQLATOL|yacolatam. 8. vtzam pop o, zaclatol.| 1482
YA_XKANUL|ya xcanul| 109
YA_XKANUL|yaxcanul| 842
YOLKWAT|yolcuat| 385
YOLKWAT|yolcuat| 1282
mançebos|los gémelos divinos| 1205
mançebos|los gémelos divinos| 1206
mançebos|los gémelos divinos| 1228
pájaro|chi quivac| 318
pájaro|halvac| 321
pájaro|quivach| 317
pájaro|quivach| 319
pájaro|vac| 263
pájaro|vac| 264
pájaro|vac| 265
pájaro|vac| 266
pájaro|vac| 270
pájaro|vac| 273
pájaro|vac| 275
pájaro|vac| 276
pájaro|vac| 277
pájaro|vac| 314
pájaro|vac| 322
pájaro|vac| 324
pájaro|vac| 1140
pájaro|vac| 1141
pájaro|vac| 1142
pájaro|vac| 1143
pájaro|vac| 1144
pájaro|vac| 1145
pájaro|vac| 1147
pájaro|vach| 272
pájaro|vach| 274
pájaro|vach| 298
pájaro|vach| 307
pájaro|vach| 308
pájaro|vach| 309
pájaro|vach| 311
pájaro|vach| 312
pájaro|vach| 313
pájaro|vach| 315
pájaro|vach| 323
pájaro|vvacac| 290
pájaro|vvach| 269
pájaro|vvach| 278
pájaro|vvach| 297
pájaro|vvach| 302
pájaro|vvach| 305
pájaro|vvach| 306
pájaro|vvach| 310
pájaro|xvach| 304
||
